"KOs","id","Description","cor","p.value","p.adjust","Z_score","type"
"Q14790","hsa05170","Human immunodeficiency virus 1 infection",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04625","C-type lectin receptor signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04621","NOD-like receptor signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa01524","Platinum drug resistance",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05134","Legionellosis",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04217","Necroptosis",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04932","Non-alcoholic fatty liver disease",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04620","Toll-like receptor signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05200","Pathways in cancer",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04668","TNF signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05022","Pathways of neurodegeneration - multiple diseases",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04622","RIG-I-like receptor signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04623","Cytosolic DNA-sensing pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04210","Apoptosis",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05169","Epstein-Barr virus infection",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05416","Viral myocarditis",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04115","p53 signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05130","Pathogenic Escherichia coli infection",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04936","Alcoholic liver disease",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05010","Alzheimer disease",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05163","Human cytomegalovirus infection",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05164","Influenza A",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa04657","IL-17 signaling pathway",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05203","Viral carcinogenesis",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"Q14790","hsa05160","Hepatitis C",-0.135897354826119,0.229159727591734,0.255238582007773,-0.658094882528519,"Depleted"
"P55211","hsa05014","Amyotrophic lateral sclerosis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05167","Kaposi sarcoma-associated herpesvirus infection",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa04115","p53 signaling pathway",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05022","Pathways of neurodegeneration - multiple diseases",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05417","Lipid and atherosclerosis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa04210","Apoptosis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05152","Tuberculosis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05222","Small cell lung cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05145","Toxoplasmosis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05170","Human immunodeficiency virus 1 infection",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa04151","PI3K-Akt signaling pathway",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05169","Epstein-Barr virus infection",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa04919","Thyroid hormone signaling pathway",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05016","Huntington disease",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa04215","Apoptosis - multiple species",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05010","Alzheimer disease",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05200","Pathways in cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05213","Endometrial cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05416","Viral myocarditis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05168","Herpes simplex virus 1 infection",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa04370","VEGF signaling pathway",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05160","Hepatitis C",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa01524","Platinum drug resistance",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05215","Prostate cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05163","Human cytomegalovirus infection",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05020","Prion disease",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05161","Hepatitis B",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05164","Influenza A",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05212","Pancreatic cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05130","Pathogenic Escherichia coli infection",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05223","Non-small cell lung cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05134","Legionellosis",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05210","Colorectal cancer",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05012","Parkinson disease",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"P55211","hsa05162","Measles",-0.180211709660724,0.161825286146677,0.187517406894971,-0.88708188945012,"Depleted"
"Q13158","hsa04210","Apoptosis",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05132","Salmonella infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05130","Pathogenic Escherichia coli infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04621","NOD-like receptor signaling pathway",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04657","IL-17 signaling pathway",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05164","Influenza A",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05169","Epstein-Barr virus infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa01524","Platinum drug resistance",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05163","Human cytomegalovirus infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05160","Hepatitis C",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05152","Tuberculosis",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04217","Necroptosis",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05010","Alzheimer disease",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04620","Toll-like receptor signaling pathway",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04215","Apoptosis - multiple species",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04668","TNF signaling pathway",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04936","Alcoholic liver disease",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05168","Herpes simplex virus 1 infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05162","Measles",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05161","Hepatitis B",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04623","Cytosolic DNA-sensing pathway",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05170","Human immunodeficiency virus 1 infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05142","Chagas disease",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa04622","RIG-I-like receptor signaling pathway",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05165","Human papillomavirus infection",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05200","Pathways in cancer",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q13158","hsa05022","Pathways of neurodegeneration - multiple diseases",0.667669612841369,1.49214486302102e-05,3.77627430718396e-05,3.95817224863293,"Enriched"
"Q9Y2P8","hsa03008","Ribosome biogenesis in eukaryotes",-0.948327193460529,8.39701235284408e-17,5.88754456280576e-15,-7.71852493581944,"Depleted"
"O00566","hsa03008","Ribosome biogenesis in eukaryotes",0.646989580585221,3.14610847538101e-05,7.38523926959636e-05,3.79489696088415,"Enriched"
"Q92979","hsa03008","Ribosome biogenesis in eukaryotes",-0.741526870899043,6.00169880513363e-07,2.17905482084523e-06,-4.59352969819767,"Depleted"
"Q9UBU9","hsa05168","Herpes simplex virus 1 infection",0.791749806378261,3.39101867312918e-08,1.75585797396774e-07,5.093684166381,"Enriched"
"Q9UBU9","hsa03015","mRNA surveillance pathway",0.791749806378261,3.39101867312918e-08,1.75585797396774e-07,5.093684166381,"Enriched"
"Q9UBU9","hsa03013","Nucleocytoplasmic transport",0.791749806378261,3.39101867312918e-08,1.75585797396774e-07,5.093684166381,"Enriched"
"Q9UBU9","hsa05164","Influenza A",0.791749806378261,3.39101867312918e-08,1.75585797396774e-07,5.093684166381,"Enriched"
"Q9UBU9","hsa05014","Amyotrophic lateral sclerosis",0.791749806378261,3.39101867312918e-08,1.75585797396774e-07,5.093684166381,"Enriched"
"Q9UBU9","hsa03008","Ribosome biogenesis in eukaryotes",0.791749806378261,3.39101867312918e-08,1.75585797396774e-07,5.093684166381,"Enriched"
"O00567","hsa03008","Ribosome biogenesis in eukaryotes",0.799135532184029,2.0807946011227e-08,1.16334098156886e-07,5.1711415791648,"Enriched"
"O00567","hsa05017","Spinocerebellar ataxia",0.799135532184029,2.0807946011227e-08,1.16334098156886e-07,5.1711415791648,"Enriched"
"P78346","hsa03008","Ribosome biogenesis in eukaryotes",0.553929435432552,0.000502419589435177,0.000944964197015943,3.10700556732937,"Enriched"
"P78345","hsa03008","Ribosome biogenesis in eukaryotes",-0.0295429032230694,0.436241373057923,0.445618426694229,-0.136739313891654,"Depleted"
"Q12788","hsa03008","Ribosome biogenesis in eukaryotes",0.766638338638652,1.55855465678374e-07,6.5868955208143e-07,4.8371139537976,"Enriched"
"O95707","hsa03008","Ribosome biogenesis in eukaryotes",0.295429032230694,0.0503380550414027,0.0658397129700548,1.50751217323764,"Enriched"
"O75818","hsa03008","Ribosome biogenesis in eukaryotes",0.788795516055954,4.10033829182021e-08,2.04873211146204e-07,5.06437312254416,"Enriched"
"Q9BVJ6","hsa03008","Ribosome biogenesis in eukaryotes",-0.78288693541134,5.94251098844453e-08,2.83030283937387e-07,-5.00245071356862,"Depleted"
"Q9UNX4","hsa03008","Ribosome biogenesis in eukaryotes",0.583472338655622,0.000228143209123334,0.000458753411105077,3.31467209741116,"Enriched"
"Q99575","hsa03008","Ribosome biogenesis in eukaryotes",0.562792306399473,0.000399535620625571,0.00076456995499578,3.16909578698226,"Enriched"
"Q8NI36","hsa03008","Ribosome biogenesis in eukaryotes",0.754821177349424,2.99838325896631e-07,1.18741529616658e-06,4.71859157736042,"Enriched"
"P68400","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa04310","Wnt signaling pathway",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa05022","Pathways of neurodegeneration - multiple diseases",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa04137","Mitophagy - animal",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa04064","NF-kappa B signaling pathway",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa05010","Alzheimer disease",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa03008","Ribosome biogenesis in eukaryotes",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa05162","Measles",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa04520","Adherens junction",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P68400","hsa05020","Prion disease",0.790272661217108,3.73025187648352e-08,1.89931991377623e-07,5.07878114693748,"Enriched"
"P19784","hsa04520","Adherens junction",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
"P19784","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
"P19784","hsa03008","Ribosome biogenesis in eukaryotes",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
"P19784","hsa04310","Wnt signaling pathway",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
"P19784","hsa04064","NF-kappa B signaling pathway",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
"P19784","hsa05022","Pathways of neurodegeneration - multiple diseases",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
"P19784","hsa04137","Mitophagy - animal",0.899581403142464,1.28417847171044e-12,2.48526304231021e-11,6.57181573919629,"Enriched"
